,Data Month,FIPS,State,State Name,County Name,Oct22 ACP Total Households
31295,2022-10-01,36007,NY,NEW YORK,BROOME COUNTY,14966
31296,2022-10-01,36009,NY,NEW YORK,CATTARAUGUS COUNTY,4718
31297,2022-10-01,36011,NY,NEW YORK,CAYUGA COUNTY,4007
31298,2022-10-01,36013,NY,NEW YORK,CHAUTAUQUA COUNTY,9985
31299,2022-10-01,36015,NY,NEW YORK,CHEMUNG COUNTY,6738
31300,2022-10-01,36017,NY,NEW YORK,CHENANGO COUNTY,2999
31301,2022-10-01,36019,NY,NEW YORK,CLINTON COUNTY,4999
31302,2022-10-01,36021,NY,NEW YORK,COLUMBIA COUNTY,1474
31303,2022-10-01,36023,NY,NEW YORK,CORTLAND COUNTY,2850
31304,2022-10-01,36025,NY,NEW YORK,DELAWARE COUNTY,1772
31305,2022-10-01,36027,NY,NEW YORK,DUTCHESS COUNTY,7986
31306,2022-10-01,36029,NY,NEW YORK,ERIE COUNTY,66836
31307,2022-10-01,36031,NY,NEW YORK,ESSEX COUNTY,1410
31308,2022-10-01,36033,NY,NEW YORK,FRANKLIN COUNTY,2775
31309,2022-10-01,36035,NY,NEW YORK,FULTON COUNTY,4393
31310,2022-10-01,36037,NY,NEW YORK,GENESEE COUNTY,3028
31311,2022-10-01,36039,NY,NEW YORK,GREENE COUNTY,938
31312,2022-10-01,36041,NY,NEW YORK,HAMILTON COUNTY,66
31313,2022-10-01,36043,NY,NEW YORK,HERKIMER COUNTY,3663
31314,2022-10-01,36045,NY,NEW YORK,JEFFERSON COUNTY,6986
31315,2022-10-01,36047,NY,NEW YORK,KINGS COUNTY,161135
31316,2022-10-01,36049,NY,NEW YORK,LEWIS COUNTY,1139
31317,2022-10-01,36051,NY,NEW YORK,LIVINGSTON COUNTY,2722
31318,2022-10-01,36053,NY,NEW YORK,MADISON COUNTY,3383
31319,2022-10-01,36055,NY,NEW YORK,MONROE COUNTY,53917
31320,2022-10-01,36057,NY,NEW YORK,MONTGOMERY COUNTY,3878
31321,2022-10-01,36059,NY,NEW YORK,NASSAU COUNTY,14904
31322,2022-10-01,36061,NY,NEW YORK,NEW YORK COUNTY,121617
31323,2022-10-01,36063,NY,NEW YORK,NIAGARA COUNTY,15398
31324,2022-10-01,36065,NY,NEW YORK,ONEIDA COUNTY,18227
31325,2022-10-01,36067,NY,NEW YORK,ONONDAGA COUNTY,32453
31326,2022-10-01,36069,NY,NEW YORK,ONTARIO COUNTY,4982
31327,2022-10-01,36071,NY,NEW YORK,ORANGE COUNTY,16505
31328,2022-10-01,36073,NY,NEW YORK,ORLEANS COUNTY,2577
31329,2022-10-01,36075,NY,NEW YORK,OSWEGO COUNTY,8245
31330,2022-10-01,36077,NY,NEW YORK,OTSEGO COUNTY,2431
31331,2022-10-01,36079,NY,NEW YORK,PUTNAM COUNTY,766
31332,2022-10-01,36081,NY,NEW YORK,QUEENS COUNTY,125723
31333,2022-10-01,36083,NY,NEW YORK,RENSSELAER COUNTY,9827
31334,2022-10-01,36085,NY,NEW YORK,RICHMOND COUNTY,21568
31335,2022-10-01,36087,NY,NEW YORK,ROCKLAND COUNTY,8248
31336,2022-10-01,36089,NY,NEW YORK,ST. LAWRENCE COUNTY,5767
31337,2022-10-01,36091,NY,NEW YORK,SARATOGA COUNTY,8122
31338,2022-10-01,36093,NY,NEW YORK,SCHENECTADY COUNTY,11208
31339,2022-10-01,36095,NY,NEW YORK,SCHOHARIE COUNTY,1311
31340,2022-10-01,36097,NY,NEW YORK,SCHUYLER COUNTY,717
31341,2022-10-01,36099,NY,NEW YORK,SENECA COUNTY,1575
31342,2022-10-01,36101,NY,NEW YORK,STEUBEN COUNTY,5391
31343,2022-10-01,36103,NY,NEW YORK,SUFFOLK COUNTY,19620
31344,2022-10-01,36105,NY,NEW YORK,SULLIVAN COUNTY,5500
31345,2022-10-01,36107,NY,NEW YORK,TIOGA COUNTY,2126
31346,2022-10-01,36109,NY,NEW YORK,TOMPKINS COUNTY,3706
31347,2022-10-01,36111,NY,NEW YORK,ULSTER COUNTY,8766
31348,2022-10-01,36113,NY,NEW YORK,WARREN COUNTY,3242
31349,2022-10-01,36115,NY,NEW YORK,WASHINGTON COUNTY,2943
31350,2022-10-01,36117,NY,NEW YORK,WAYNE COUNTY,4821
31351,2022-10-01,36119,NY,NEW YORK,WESTCHESTER COUNTY,20878
31352,2022-10-01,36121,NY,NEW YORK,WYOMING COUNTY,1665
31353,2022-10-01,36123,NY,NEW YORK,YATES COUNTY,967
31354,2022-10-01,36,NY,NEW YORK,**NOT AVAILABLE**,175
31355,2022-10-01,37001,NC,NORTH CAROLINA,ALAMANCE COUNTY,11346
31356,2022-10-01,37003,NC,NORTH CAROLINA,ALEXANDER COUNTY,2007
31357,2022-10-01,37005,NC,NORTH CAROLINA,ALLEGHANY COUNTY,220
31358,2022-10-01,37007,NC,NORTH CAROLINA,ANSON COUNTY,2266
31359,2022-10-01,37009,NC,NORTH CAROLINA,ASHE COUNTY,329
31360,2022-10-01,37011,NC,NORTH CAROLINA,AVERY COUNTY,590
31361,2022-10-01,37013,NC,NORTH CAROLINA,BEAUFORT COUNTY,2349
31362,2022-10-01,37015,NC,NORTH CAROLINA,BERTIE COUNTY,1282
31363,2022-10-01,37017,NC,NORTH CAROLINA,BLADEN COUNTY,3081
31364,2022-10-01,37019,NC,NORTH CAROLINA,BRUNSWICK COUNTY,5116
31365,2022-10-01,37021,NC,NORTH CAROLINA,BUNCOMBE COUNTY,13720
31366,2022-10-01,37023,NC,NORTH CAROLINA,BURKE COUNTY,5693
31367,2022-10-01,37025,NC,NORTH CAROLINA,CABARRUS COUNTY,10520
31368,2022-10-01,37027,NC,NORTH CAROLINA,CALDWELL COUNTY,7515
31369,2022-10-01,37029,NC,NORTH CAROLINA,CAMDEN COUNTY,131
31370,2022-10-01,37031,NC,NORTH CAROLINA,CARTERET COUNTY,3681
31371,2022-10-01,37033,NC,NORTH CAROLINA,CASWELL COUNTY,954
31372,2022-10-01,37035,NC,NORTH CAROLINA,CATAWBA COUNTY,11061
31373,2022-10-01,37037,NC,NORTH CAROLINA,CHATHAM COUNTY,2179
31374,2022-10-01,37039,NC,NORTH CAROLINA,CHEROKEE COUNTY,1112
31375,2022-10-01,37041,NC,NORTH CAROLINA,CHOWAN COUNTY,633
31376,2022-10-01,37043,NC,NORTH CAROLINA,CLAY COUNTY,266
31377,2022-10-01,37045,NC,NORTH CAROLINA,CLEVELAND COUNTY,9059
31378,2022-10-01,37047,NC,NORTH CAROLINA,COLUMBUS COUNTY,5174
31379,2022-10-01,37049,NC,NORTH CAROLINA,CRAVEN COUNTY,4418
31380,2022-10-01,37051,NC,NORTH CAROLINA,CUMBERLAND COUNTY,31904
31381,2022-10-01,37053,NC,NORTH CAROLINA,CURRITUCK COUNTY,345
31382,2022-10-01,37055,NC,NORTH CAROLINA,DARE COUNTY,854
31383,2022-10-01,37057,NC,NORTH CAROLINA,DAVIDSON COUNTY,11155
31384,2022-10-01,37059,NC,NORTH CAROLINA,DAVIE COUNTY,1745
31385,2022-10-01,37061,NC,NORTH CAROLINA,DUPLIN COUNTY,3349
31386,2022-10-01,37063,NC,NORTH CAROLINA,DURHAM COUNTY,16885
31387,2022-10-01,37065,NC,NORTH CAROLINA,EDGECOMBE COUNTY,4572
31388,2022-10-01,37067,NC,NORTH CAROLINA,FORSYTH COUNTY,26303
31389,2022-10-01,37069,NC,NORTH CAROLINA,FRANKLIN COUNTY,3461
31390,2022-10-01,37071,NC,NORTH CAROLINA,GASTON COUNTY,17309
31391,2022-10-01,37073,NC,NORTH CAROLINA,GATES COUNTY,342
31392,2022-10-01,37075,NC,NORTH CAROLINA,GRAHAM COUNTY,239
31393,2022-10-01,37077,NC,NORTH CAROLINA,GRANVILLE COUNTY,3206
31394,2022-10-01,37079,NC,NORTH CAROLINA,GREENE COUNTY,971
31395,2022-10-01,37081,NC,NORTH CAROLINA,GUILFORD COUNTY,38672
31396,2022-10-01,37083,NC,NORTH CAROLINA,HALIFAX COUNTY,5376
31397,2022-10-01,37085,NC,NORTH CAROLINA,HARNETT COUNTY,7939
31398,2022-10-01,37087,NC,NORTH CAROLINA,HAYWOOD COUNTY,3292
31399,2022-10-01,37089,NC,NORTH CAROLINA,HENDERSON COUNTY,1825
31400,2022-10-01,37091,NC,NORTH CAROLINA,HERTFORD COUNTY,2271
31401,2022-10-01,37093,NC,NORTH CAROLINA,HOKE COUNTY,3713
31402,2022-10-01,37095,NC,NORTH CAROLINA,HYDE COUNTY,106
31403,2022-10-01,37097,NC,NORTH CAROLINA,IREDELL COUNTY,8586
31404,2022-10-01,37099,NC,NORTH CAROLINA,JACKSON COUNTY,645
31405,2022-10-01,37101,NC,NORTH CAROLINA,JOHNSTON COUNTY,10095
31406,2022-10-01,37103,NC,NORTH CAROLINA,JONES COUNTY,620
31407,2022-10-01,37105,NC,NORTH CAROLINA,LEE COUNTY,4323
31408,2022-10-01,37107,NC,NORTH CAROLINA,LENOIR COUNTY,4324
31409,2022-10-01,37109,NC,NORTH CAROLINA,LINCOLN COUNTY,4543
31410,2022-10-01,37111,NC,NORTH CAROLINA,MCDOWELL COUNTY,2891
31411,2022-10-01,37113,NC,NORTH CAROLINA,MACON COUNTY,710
31412,2022-10-01,37115,NC,NORTH CAROLINA,MADISON COUNTY,504
31413,2022-10-01,37117,NC,NORTH CAROLINA,MARTIN COUNTY,1152
31414,2022-10-01,37119,NC,NORTH CAROLINA,MECKLENBURG COUNTY,55386
31415,2022-10-01,37121,NC,NORTH CAROLINA,MITCHELL COUNTY,668
31416,2022-10-01,37123,NC,NORTH CAROLINA,MONTGOMERY COUNTY,1287
31417,2022-10-01,37125,NC,NORTH CAROLINA,MOORE COUNTY,3677
31418,2022-10-01,37127,NC,NORTH CAROLINA,NASH COUNTY,5135
31419,2022-10-01,37129,NC,NORTH CAROLINA,NEW HANOVER COUNTY,12987
31420,2022-10-01,37131,NC,NORTH CAROLINA,NORTHAMPTON COUNTY,1289
31421,2022-10-01,37133,NC,NORTH CAROLINA,ONSLOW COUNTY,11116
31422,2022-10-01,37135,NC,NORTH CAROLINA,ORANGE COUNTY,4727
31423,2022-10-01,37137,NC,NORTH CAROLINA,PAMLICO COUNTY,737
31424,2022-10-01,37139,NC,NORTH CAROLINA,PASQUOTANK COUNTY,3091
31425,2022-10-01,37141,NC,NORTH CAROLINA,PENDER COUNTY,2858
31426,2022-10-01,37143,NC,NORTH CAROLINA,PERQUIMANS COUNTY,448
31427,2022-10-01,37145,NC,NORTH CAROLINA,PERSON COUNTY,2833
31428,2022-10-01,37147,NC,NORTH CAROLINA,PITT COUNTY,10526
31429,2022-10-01,37149,NC,NORTH CAROLINA,POLK COUNTY,609
31430,2022-10-01,37151,NC,NORTH CAROLINA,RANDOLPH COUNTY,9476
31431,2022-10-01,37153,NC,NORTH CAROLINA,RICHMOND COUNTY,6046
31432,2022-10-01,37155,NC,NORTH CAROLINA,ROBESON COUNTY,15747
31433,2022-10-01,37157,NC,NORTH CAROLINA,ROCKINGHAM COUNTY,8330
31434,2022-10-01,37159,NC,NORTH CAROLINA,ROWAN COUNTY,10659
31435,2022-10-01,37161,NC,NORTH CAROLINA,RUTHERFORD COUNTY,2617
31436,2022-10-01,37163,NC,NORTH CAROLINA,SAMPSON COUNTY,2807
31437,2022-10-01,37165,NC,NORTH CAROLINA,SCOTLAND COUNTY,4861
31438,2022-10-01,37167,NC,NORTH CAROLINA,STANLY COUNTY,3910
31439,2022-10-01,37169,NC,NORTH CAROLINA,STOKES COUNTY,2373
31440,2022-10-01,37171,NC,NORTH CAROLINA,SURRY COUNTY,4772
31441,2022-10-01,37173,NC,NORTH CAROLINA,SWAIN COUNTY,510
31442,2022-10-01,37175,NC,NORTH CAROLINA,TRANSYLVANIA COUNTY,574
31443,2022-10-01,37177,NC,NORTH CAROLINA,TYRRELL COUNTY,122
31444,2022-10-01,37179,NC,NORTH CAROLINA,UNION COUNTY,7370
31445,2022-10-01,37181,NC,NORTH CAROLINA,VANCE COUNTY,5899
31446,2022-10-01,37183,NC,NORTH CAROLINA,WAKE COUNTY,36241
31447,2022-10-01,37185,NC,NORTH CAROLINA,WARREN COUNTY,1116
31448,2022-10-01,37187,NC,NORTH CAROLINA,WASHINGTON COUNTY,701
31449,2022-10-01,37189,NC,NORTH CAROLINA,WATAUGA COUNTY,1636
31450,2022-10-01,37191,NC,NORTH CAROLINA,WAYNE COUNTY,11036
31451,2022-10-01,37193,NC,NORTH CAROLINA,WILKES COUNTY,5246
31452,2022-10-01,37195,NC,NORTH CAROLINA,WILSON COUNTY,8598
31453,2022-10-01,37197,NC,NORTH CAROLINA,YADKIN COUNTY,1855
31454,2022-10-01,37199,NC,NORTH CAROLINA,YANCEY COUNTY,615
31455,2022-10-01,37,NC,NORTH CAROLINA,**NOT AVAILABLE**,147
31456,2022-10-01,38001,ND,NORTH DAKOTA,ADAMS COUNTY,14
31457,2022-10-01,38003,ND,NORTH DAKOTA,BARNES COUNTY,89
31458,2022-10-01,38005,ND,NORTH DAKOTA,BENSON COUNTY,361
31459,2022-10-01,38009,ND,NORTH DAKOTA,BOTTINEAU COUNTY,63
31460,2022-10-01,38011,ND,NORTH DAKOTA,BOWMAN COUNTY,23
31461,2022-10-01,38013,ND,NORTH DAKOTA,BURKE COUNTY,13
31462,2022-10-01,38015,ND,NORTH DAKOTA,BURLEIGH COUNTY,1075
31463,2022-10-01,38017,ND,NORTH DAKOTA,CASS COUNTY,2257
31464,2022-10-01,38019,ND,NORTH DAKOTA,CAVALIER COUNTY,26
31465,2022-10-01,38021,ND,NORTH DAKOTA,DICKEY COUNTY,13
31466,2022-10-01,38023,ND,NORTH DAKOTA,DIVIDE COUNTY,15
31467,2022-10-01,38025,ND,NORTH DAKOTA,DUNN COUNTY,16
31468,2022-10-01,38027,ND,NORTH DAKOTA,EDDY COUNTY,26
31469,2022-10-01,38029,ND,NORTH DAKOTA,EMMONS COUNTY,15
31470,2022-10-01,38031,ND,NORTH DAKOTA,FOSTER COUNTY,29
31471,2022-10-01,38033,ND,NORTH DAKOTA,GOLDEN VALLEY COUNTY,3
31472,2022-10-01,38035,ND,NORTH DAKOTA,GRAND FORKS COUNTY,1022
31473,2022-10-01,38037,ND,NORTH DAKOTA,GRANT COUNTY,24
31474,2022-10-01,38039,ND,NORTH DAKOTA,GRIGGS COUNTY,22
31475,2022-10-01,38041,ND,NORTH DAKOTA,HETTINGER COUNTY,28
31476,2022-10-01,38043,ND,NORTH DAKOTA,KIDDER COUNTY,16
31477,2022-10-01,38045,ND,NORTH DAKOTA,LAMOURE COUNTY,10
31478,2022-10-01,38047,ND,NORTH DAKOTA,LOGAN COUNTY,14
31479,2022-10-01,38049,ND,NORTH DAKOTA,MCHENRY COUNTY,34
31480,2022-10-01,38051,ND,NORTH DAKOTA,MCINTOSH COUNTY,16
31481,2022-10-01,38053,ND,NORTH DAKOTA,MCKENZIE COUNTY,40
31482,2022-10-01,38055,ND,NORTH DAKOTA,MCLEAN COUNTY,61
31483,2022-10-01,38057,ND,NORTH DAKOTA,MERCER COUNTY,66
31484,2022-10-01,38059,ND,NORTH DAKOTA,MORTON COUNTY,404
31485,2022-10-01,38061,ND,NORTH DAKOTA,MOUNTRAIL COUNTY,39
31486,2022-10-01,38063,ND,NORTH DAKOTA,NELSON COUNTY,24
31487,2022-10-01,38065,ND,NORTH DAKOTA,OLIVER COUNTY,7
31488,2022-10-01,38067,ND,NORTH DAKOTA,PEMBINA COUNTY,31
31489,2022-10-01,38069,ND,NORTH DAKOTA,PIERCE COUNTY,33
31490,2022-10-01,38071,ND,NORTH DAKOTA,RAMSEY COUNTY,194
31491,2022-10-01,38073,ND,NORTH DAKOTA,RANSOM COUNTY,22
31492,2022-10-01,38075,ND,NORTH DAKOTA,RENVILLE COUNTY,21
31493,2022-10-01,38077,ND,NORTH DAKOTA,RICHLAND COUNTY,130
31494,2022-10-01,38079,ND,NORTH DAKOTA,ROLETTE COUNTY,935
31495,2022-10-01,38081,ND,NORTH DAKOTA,SARGENT COUNTY,7
31496,2022-10-01,38083,ND,NORTH DAKOTA,SHERIDAN COUNTY,13
31497,2022-10-01,38085,ND,NORTH DAKOTA,SIOUX COUNTY,105
31498,2022-10-01,38087,ND,NORTH DAKOTA,SLOPE COUNTY,3
31499,2022-10-01,38089,ND,NORTH DAKOTA,STARK COUNTY,313
31500,2022-10-01,38091,ND,NORTH DAKOTA,STEELE COUNTY,18
31501,2022-10-01,38093,ND,NORTH DAKOTA,STUTSMAN COUNTY,200
31502,2022-10-01,38095,ND,NORTH DAKOTA,TOWNER COUNTY,22
31503,2022-10-01,38097,ND,NORTH DAKOTA,TRAILL COUNTY,50
31504,2022-10-01,38099,ND,NORTH DAKOTA,WALSH COUNTY,90
31505,2022-10-01,38101,ND,NORTH DAKOTA,WARD COUNTY,913
31506,2022-10-01,38103,ND,NORTH DAKOTA,WELLS COUNTY,35
31507,2022-10-01,38105,ND,NORTH DAKOTA,WILLIAMS COUNTY,221
31508,2022-10-01,38,ND,NORTH DAKOTA,**NOT AVAILABLE**,3
31509,2022-10-01,39001,OH,OHIO,ADAMS COUNTY,2285
31510,2022-10-01,39003,OH,OHIO,ALLEN COUNTY,8819
31511,2022-10-01,39005,OH,OHIO,ASHLAND COUNTY,1464
31512,2022-10-01,39007,OH,OHIO,ASHTABULA COUNTY,7822
31513,2022-10-01,39009,OH,OHIO,ATHENS COUNTY,3588
31514,2022-10-01,39011,OH,OHIO,AUGLAIZE COUNTY,1341
31515,2022-10-01,39013,OH,OHIO,BELMONT COUNTY,2352
31516,2022-10-01,39015,OH,OHIO,BROWN COUNTY,2676
31517,2022-10-01,39017,OH,OHIO,BUTLER COUNTY,23498
31518,2022-10-01,39019,OH,OHIO,CARROLL COUNTY,1095
31519,2022-10-01,39021,OH,OHIO,CHAMPAIGN COUNTY,1971
31520,2022-10-01,39023,OH,OHIO,CLARK COUNTY,12248
31521,2022-10-01,39025,OH,OHIO,CLERMONT COUNTY,8707
31522,2022-10-01,39027,OH,OHIO,CLINTON COUNTY,2843
31523,2022-10-01,39029,OH,OHIO,COLUMBIANA COUNTY,5052
31524,2022-10-01,39031,OH,OHIO,COSHOCTON COUNTY,2543
31525,2022-10-01,39033,OH,OHIO,CRAWFORD COUNTY,3741
31526,2022-10-01,39035,OH,OHIO,CUYAHOGA COUNTY,107760
31527,2022-10-01,39037,OH,OHIO,DARKE COUNTY,2540
31528,2022-10-01,39039,OH,OHIO,DEFIANCE COUNTY,1886
31529,2022-10-01,39041,OH,OHIO,DELAWARE COUNTY,3905
31530,2022-10-01,39043,OH,OHIO,ERIE COUNTY,3704
31531,2022-10-01,39045,OH,OHIO,FAIRFIELD COUNTY,7334
31532,2022-10-01,39047,OH,OHIO,FAYETTE COUNTY,2581
31533,2022-10-01,39049,OH,OHIO,FRANKLIN COUNTY,85043
31534,2022-10-01,39051,OH,OHIO,FULTON COUNTY,1533
31535,2022-10-01,39053,OH,OHIO,GALLIA COUNTY,1366
31536,2022-10-01,39055,OH,OHIO,GEAUGA COUNTY,1753
31537,2022-10-01,39057,OH,OHIO,GREENE COUNTY,8664
31538,2022-10-01,39059,OH,OHIO,GUERNSEY COUNTY,2838
31539,2022-10-01,39061,OH,OHIO,HAMILTON COUNTY,62157
31540,2022-10-01,39063,OH,OHIO,HANCOCK COUNTY,3980
31541,2022-10-01,39065,OH,OHIO,HARDIN COUNTY,1787
31542,2022-10-01,39067,OH,OHIO,HARRISON COUNTY,718
31543,2022-10-01,39069,OH,OHIO,HENRY COUNTY,1067
31544,2022-10-01,39071,OH,OHIO,HIGHLAND COUNTY,3208
31545,2022-10-01,39073,OH,OHIO,HOCKING COUNTY,1962
31546,2022-10-01,39075,OH,OHIO,HOLMES COUNTY,702
31547,2022-10-01,39077,OH,OHIO,HURON COUNTY,3668
31548,2022-10-01,39079,OH,OHIO,JACKSON COUNTY,2787
31549,2022-10-01,39081,OH,OHIO,JEFFERSON COUNTY,3024
31550,2022-10-01,39083,OH,OHIO,KNOX COUNTY,2981
31551,2022-10-01,39085,OH,OHIO,LAKE COUNTY,9912
31552,2022-10-01,39087,OH,OHIO,LAWRENCE COUNTY,4812
31553,2022-10-01,39089,OH,OHIO,LICKING COUNTY,10050
31554,2022-10-01,39091,OH,OHIO,LOGAN COUNTY,2576
31555,2022-10-01,39093,OH,OHIO,LORAIN COUNTY,19986
31556,2022-10-01,39095,OH,OHIO,LUCAS COUNTY,27974
31557,2022-10-01,39097,OH,OHIO,MADISON COUNTY,1845
31558,2022-10-01,39099,OH,OHIO,MAHONING COUNTY,18870
31559,2022-10-01,39101,OH,OHIO,MARION COUNTY,5779
31560,2022-10-01,39103,OH,OHIO,MEDINA COUNTY,4067
31561,2022-10-01,39105,OH,OHIO,MEIGS COUNTY,1051
31562,2022-10-01,39107,OH,OHIO,MERCER COUNTY,1219
31563,2022-10-01,39109,OH,OHIO,MIAMI COUNTY,5696
31564,2022-10-01,39111,OH,OHIO,MONROE COUNTY,360
31565,2022-10-01,39113,OH,OHIO,MONTGOMERY COUNTY,48865
31566,2022-10-01,39115,OH,OHIO,MORGAN COUNTY,769
31567,2022-10-01,39117,OH,OHIO,MORROW COUNTY,1420
31568,2022-10-01,39119,OH,OHIO,MUSKINGUM COUNTY,8278
31569,2022-10-01,39121,OH,OHIO,NOBLE COUNTY,511
31570,2022-10-01,39123,OH,OHIO,OTTAWA COUNTY,1666
31571,2022-10-01,39125,OH,OHIO,PAULDING COUNTY,612
31572,2022-10-01,39127,OH,OHIO,PERRY COUNTY,2322
31573,2022-10-01,39129,OH,OHIO,PICKAWAY COUNTY,3202
31574,2022-10-01,39131,OH,OHIO,PIKE COUNTY,2584
31575,2022-10-01,39133,OH,OHIO,PORTAGE COUNTY,7694
31576,2022-10-01,39135,OH,OHIO,PREBLE COUNTY,2015
31577,2022-10-01,39137,OH,OHIO,PUTNAM COUNTY,565
31578,2022-10-01,39139,OH,OHIO,RICHLAND COUNTY,10665
31579,2022-10-01,39141,OH,OHIO,ROSS COUNTY,6245
31580,2022-10-01,39143,OH,OHIO,SANDUSKY COUNTY,3621
31581,2022-10-01,39145,OH,OHIO,SCIOTO COUNTY,8044
31582,2022-10-01,39147,OH,OHIO,SENECA COUNTY,3454
31583,2022-10-01,39149,OH,OHIO,SHELBY COUNTY,2563
31584,2022-10-01,39151,OH,OHIO,STARK COUNTY,25118
31585,2022-10-01,39153,OH,OHIO,SUMMIT COUNTY,41413
31586,2022-10-01,39155,OH,OHIO,TRUMBULL COUNTY,17582
31587,2022-10-01,39157,OH,OHIO,TUSCARAWAS COUNTY,5306
31588,2022-10-01,39159,OH,OHIO,UNION COUNTY,1554
31589,2022-10-01,39161,OH,OHIO,VAN WERT COUNTY,1460
31590,2022-10-01,39163,OH,OHIO,VINTON COUNTY,774
31591,2022-10-01,39165,OH,OHIO,WARREN COUNTY,6550
31592,2022-10-01,39167,OH,OHIO,WASHINGTON COUNTY,2122
31593,2022-10-01,39169,OH,OHIO,WAYNE COUNTY,3415
31594,2022-10-01,39171,OH,OHIO,WILLIAMS COUNTY,1807
31595,2022-10-01,39173,OH,OHIO,WOOD COUNTY,6162
31596,2022-10-01,39175,OH,OHIO,WYANDOT COUNTY,968
31597,2022-10-01,39,OH,OHIO,**NOT AVAILABLE**,140
31598,2022-10-01,40001,OK,OKLAHOMA,ADAIR COUNTY,1137
31599,2022-10-01,40003,OK,OKLAHOMA,ALFALFA COUNTY,84
31600,2022-10-01,40005,OK,OKLAHOMA,ATOKA COUNTY,622
31601,2022-10-01,40007,OK,OKLAHOMA,BEAVER COUNTY,69
31602,2022-10-01,40009,OK,OKLAHOMA,BECKHAM COUNTY,1148
31603,2022-10-01,40011,OK,OKLAHOMA,BLAINE COUNTY,310
31604,2022-10-01,40013,OK,OKLAHOMA,BRYAN COUNTY,2517
31605,2022-10-01,40015,OK,OKLAHOMA,CADDO COUNTY,1710
31606,2022-10-01,40017,OK,OKLAHOMA,CANADIAN COUNTY,4414
31607,2022-10-01,40019,OK,OKLAHOMA,CARTER COUNTY,2885
31608,2022-10-01,40021,OK,OKLAHOMA,CHEROKEE COUNTY,3482
31609,2022-10-01,40023,OK,OKLAHOMA,CHOCTAW COUNTY,1206
31610,2022-10-01,40025,OK,OKLAHOMA,CIMARRON COUNTY,41
31611,2022-10-01,40027,OK,OKLAHOMA,CLEVELAND COUNTY,9335
31612,2022-10-01,40029,OK,OKLAHOMA,COAL COUNTY,264
31613,2022-10-01,40031,OK,OKLAHOMA,COMANCHE COUNTY,7110
31614,2022-10-01,40033,OK,OKLAHOMA,COTTON COUNTY,232
31615,2022-10-01,40035,OK,OKLAHOMA,CRAIG COUNTY,790
31616,2022-10-01,40037,OK,OKLAHOMA,CREEK COUNTY,4588
31617,2022-10-01,40039,OK,OKLAHOMA,CUSTER COUNTY,1320
31618,2022-10-01,40041,OK,OKLAHOMA,DELAWARE COUNTY,1665
31619,2022-10-01,40043,OK,OKLAHOMA,DEWEY COUNTY,73
31620,2022-10-01,40045,OK,OKLAHOMA,ELLIS COUNTY,76
31621,2022-10-01,40047,OK,OKLAHOMA,GARFIELD COUNTY,2959
31622,2022-10-01,40049,OK,OKLAHOMA,GARVIN COUNTY,1215
31623,2022-10-01,40051,OK,OKLAHOMA,GRADY COUNTY,2498
31624,2022-10-01,40053,OK,OKLAHOMA,GRANT COUNTY,62
31625,2022-10-01,40055,OK,OKLAHOMA,GREER COUNTY,311
31626,2022-10-01,40057,OK,OKLAHOMA,HARMON COUNTY,205
31627,2022-10-01,40059,OK,OKLAHOMA,HARPER COUNTY,44
31628,2022-10-01,40061,OK,OKLAHOMA,HASKELL COUNTY,483
31629,2022-10-01,40063,OK,OKLAHOMA,HUGHES COUNTY,1074
31630,2022-10-01,40065,OK,OKLAHOMA,JACKSON COUNTY,1473
31631,2022-10-01,40067,OK,OKLAHOMA,JEFFERSON COUNTY,233
31632,2022-10-01,40069,OK,OKLAHOMA,JOHNSTON COUNTY,570
31633,2022-10-01,40071,OK,OKLAHOMA,KAY COUNTY,3063
31634,2022-10-01,40073,OK,OKLAHOMA,KINGFISHER COUNTY,232
31635,2022-10-01,40075,OK,OKLAHOMA,KIOWA COUNTY,603
31636,2022-10-01,40077,OK,OKLAHOMA,LATIMER COUNTY,560
31637,2022-10-01,40079,OK,OKLAHOMA,LE FLORE COUNTY,3118
31638,2022-10-01,40081,OK,OKLAHOMA,LINCOLN COUNTY,1670
31639,2022-10-01,40083,OK,OKLAHOMA,LOGAN COUNTY,1294
31640,2022-10-01,40085,OK,OKLAHOMA,LOVE COUNTY,358
31641,2022-10-01,40087,OK,OKLAHOMA,MCCLAIN COUNTY,1019
31642,2022-10-01,40089,OK,OKLAHOMA,MCCURTAIN COUNTY,1518
31643,2022-10-01,40091,OK,OKLAHOMA,MCINTOSH COUNTY,1279
31644,2022-10-01,40093,OK,OKLAHOMA,MAJOR COUNTY,117
31645,2022-10-01,40095,OK,OKLAHOMA,MARSHALL COUNTY,643
31646,2022-10-01,40097,OK,OKLAHOMA,MAYES COUNTY,2884
31647,2022-10-01,40099,OK,OKLAHOMA,MURRAY COUNTY,630
31648,2022-10-01,40101,OK,OKLAHOMA,MUSKOGEE COUNTY,5607
31649,2022-10-01,40103,OK,OKLAHOMA,NOBLE COUNTY,329
31650,2022-10-01,40105,OK,OKLAHOMA,NOWATA COUNTY,469
31651,2022-10-01,40107,OK,OKLAHOMA,OKFUSKEE COUNTY,824
31652,2022-10-01,40109,OK,OKLAHOMA,OKLAHOMA COUNTY,44017
31653,2022-10-01,40111,OK,OKLAHOMA,OKMULGEE COUNTY,3252
31654,2022-10-01,40113,OK,OKLAHOMA,OSAGE COUNTY,2592
