,Data Month,FIPS,State,State Name,County Name,Jan22 ACP Total Households
1890,2022-01-01,36087,NY,NEW YORK,ROCKLAND COUNTY,6096
1891,2022-01-01,36089,NY,NEW YORK,ST. LAWRENCE COUNTY,3212
1892,2022-01-01,36091,NY,NEW YORK,SARATOGA COUNTY,3359
1893,2022-01-01,36093,NY,NEW YORK,SCHENECTADY COUNTY,6135
1894,2022-01-01,36095,NY,NEW YORK,SCHOHARIE COUNTY,692
1895,2022-01-01,36097,NY,NEW YORK,SCHUYLER COUNTY,411
1896,2022-01-01,36099,NY,NEW YORK,SENECA COUNTY,894
1897,2022-01-01,36101,NY,NEW YORK,STEUBEN COUNTY,3049
1898,2022-01-01,36103,NY,NEW YORK,SUFFOLK COUNTY,11096
1899,2022-01-01,36105,NY,NEW YORK,SULLIVAN COUNTY,2939
1900,2022-01-01,36107,NY,NEW YORK,TIOGA COUNTY,1124
1901,2022-01-01,36109,NY,NEW YORK,TOMPKINS COUNTY,2090
1902,2022-01-01,36111,NY,NEW YORK,ULSTER COUNTY,4344
1903,2022-01-01,36113,NY,NEW YORK,WARREN COUNTY,1499
1904,2022-01-01,36115,NY,NEW YORK,WASHINGTON COUNTY,1419
1905,2022-01-01,36117,NY,NEW YORK,WAYNE COUNTY,2740
1906,2022-01-01,36119,NY,NEW YORK,WESTCHESTER COUNTY,13203
1907,2022-01-01,36121,NY,NEW YORK,WYOMING COUNTY,774
1908,2022-01-01,36123,NY,NEW YORK,YATES COUNTY,503
1909,2022-01-01,36,NY,NEW YORK,**NOT AVAILABLE**,491
1910,2022-01-01,37001,NC,NORTH CAROLINA,ALAMANCE COUNTY,7241
1911,2022-01-01,37003,NC,NORTH CAROLINA,ALEXANDER COUNTY,1258
1912,2022-01-01,37005,NC,NORTH CAROLINA,ALLEGHANY COUNTY,86
1913,2022-01-01,37007,NC,NORTH CAROLINA,ANSON COUNTY,1983
1914,2022-01-01,37009,NC,NORTH CAROLINA,ASHE COUNTY,201
1915,2022-01-01,37011,NC,NORTH CAROLINA,AVERY COUNTY,312
1916,2022-01-01,37013,NC,NORTH CAROLINA,BEAUFORT COUNTY,1337
1917,2022-01-01,37015,NC,NORTH CAROLINA,BERTIE COUNTY,523
1918,2022-01-01,37017,NC,NORTH CAROLINA,BLADEN COUNTY,1821
1919,2022-01-01,37019,NC,NORTH CAROLINA,BRUNSWICK COUNTY,2666
1920,2022-01-01,37021,NC,NORTH CAROLINA,BUNCOMBE COUNTY,7745
1921,2022-01-01,37023,NC,NORTH CAROLINA,BURKE COUNTY,3396
1922,2022-01-01,37025,NC,NORTH CAROLINA,CABARRUS COUNTY,6003
1923,2022-01-01,37027,NC,NORTH CAROLINA,CALDWELL COUNTY,4786
1924,2022-01-01,37029,NC,NORTH CAROLINA,CAMDEN COUNTY,66
1925,2022-01-01,37031,NC,NORTH CAROLINA,CARTERET COUNTY,2003
1926,2022-01-01,37033,NC,NORTH CAROLINA,CASWELL COUNTY,589
1927,2022-01-01,37035,NC,NORTH CAROLINA,CATAWBA COUNTY,6625
1928,2022-01-01,37037,NC,NORTH CAROLINA,CHATHAM COUNTY,1124
1929,2022-01-01,37039,NC,NORTH CAROLINA,CHEROKEE COUNTY,798
1930,2022-01-01,37041,NC,NORTH CAROLINA,CHOWAN COUNTY,312
1931,2022-01-01,37043,NC,NORTH CAROLINA,CLAY COUNTY,183
1932,2022-01-01,37045,NC,NORTH CAROLINA,CLEVELAND COUNTY,6119
1933,2022-01-01,37047,NC,NORTH CAROLINA,COLUMBUS COUNTY,3652
1934,2022-01-01,37049,NC,NORTH CAROLINA,CRAVEN COUNTY,2734
1935,2022-01-01,37051,NC,NORTH CAROLINA,CUMBERLAND COUNTY,20393
1936,2022-01-01,37053,NC,NORTH CAROLINA,CURRITUCK COUNTY,188
1937,2022-01-01,37055,NC,NORTH CAROLINA,DARE COUNTY,315
1938,2022-01-01,37057,NC,NORTH CAROLINA,DAVIDSON COUNTY,7077
1939,2022-01-01,37059,NC,NORTH CAROLINA,DAVIE COUNTY,1000
1940,2022-01-01,37061,NC,NORTH CAROLINA,DUPLIN COUNTY,1836
1941,2022-01-01,37063,NC,NORTH CAROLINA,DURHAM COUNTY,10610
1942,2022-01-01,37065,NC,NORTH CAROLINA,EDGECOMBE COUNTY,3399
1943,2022-01-01,37067,NC,NORTH CAROLINA,FORSYTH COUNTY,16291
1944,2022-01-01,37069,NC,NORTH CAROLINA,FRANKLIN COUNTY,1942
1945,2022-01-01,37071,NC,NORTH CAROLINA,GASTON COUNTY,10903
1946,2022-01-01,37073,NC,NORTH CAROLINA,GATES COUNTY,175
1947,2022-01-01,37075,NC,NORTH CAROLINA,GRAHAM COUNTY,144
1948,2022-01-01,37077,NC,NORTH CAROLINA,GRANVILLE COUNTY,1746
1949,2022-01-01,37079,NC,NORTH CAROLINA,GREENE COUNTY,686
1950,2022-01-01,37081,NC,NORTH CAROLINA,GUILFORD COUNTY,26097
1951,2022-01-01,37083,NC,NORTH CAROLINA,HALIFAX COUNTY,4067
1952,2022-01-01,37085,NC,NORTH CAROLINA,HARNETT COUNTY,4468
1953,2022-01-01,37087,NC,NORTH CAROLINA,HAYWOOD COUNTY,1968
1954,2022-01-01,37089,NC,NORTH CAROLINA,HENDERSON COUNTY,1116
1955,2022-01-01,37091,NC,NORTH CAROLINA,HERTFORD COUNTY,1133
1956,2022-01-01,37093,NC,NORTH CAROLINA,HOKE COUNTY,2284
1957,2022-01-01,37095,NC,NORTH CAROLINA,HYDE COUNTY,49
1958,2022-01-01,37097,NC,NORTH CAROLINA,IREDELL COUNTY,5222
1959,2022-01-01,37099,NC,NORTH CAROLINA,JACKSON COUNTY,398
1960,2022-01-01,37101,NC,NORTH CAROLINA,JOHNSTON COUNTY,5625
1961,2022-01-01,37103,NC,NORTH CAROLINA,JONES COUNTY,355
1962,2022-01-01,37105,NC,NORTH CAROLINA,LEE COUNTY,2502
1963,2022-01-01,37107,NC,NORTH CAROLINA,LENOIR COUNTY,3045
1964,2022-01-01,37109,NC,NORTH CAROLINA,LINCOLN COUNTY,2735
1965,2022-01-01,37111,NC,NORTH CAROLINA,MCDOWELL COUNTY,1764
1966,2022-01-01,37113,NC,NORTH CAROLINA,MACON COUNTY,489
1967,2022-01-01,37115,NC,NORTH CAROLINA,MADISON COUNTY,325
1968,2022-01-01,37117,NC,NORTH CAROLINA,MARTIN COUNTY,650
1969,2022-01-01,37119,NC,NORTH CAROLINA,MECKLENBURG COUNTY,36280
1970,2022-01-01,37121,NC,NORTH CAROLINA,MITCHELL COUNTY,406
1971,2022-01-01,37123,NC,NORTH CAROLINA,MONTGOMERY COUNTY,1089
1972,2022-01-01,37125,NC,NORTH CAROLINA,MOORE COUNTY,2043
1973,2022-01-01,37127,NC,NORTH CAROLINA,NASH COUNTY,3630
1974,2022-01-01,37129,NC,NORTH CAROLINA,NEW HANOVER COUNTY,6888
1975,2022-01-01,37131,NC,NORTH CAROLINA,NORTHAMPTON COUNTY,1090
1976,2022-01-01,37133,NC,NORTH CAROLINA,ONSLOW COUNTY,6390
1977,2022-01-01,37135,NC,NORTH CAROLINA,ORANGE COUNTY,2270
1978,2022-01-01,37137,NC,NORTH CAROLINA,PAMLICO COUNTY,378
1979,2022-01-01,37139,NC,NORTH CAROLINA,PASQUOTANK COUNTY,1760
1980,2022-01-01,37141,NC,NORTH CAROLINA,PENDER COUNTY,1304
1981,2022-01-01,37143,NC,NORTH CAROLINA,PERQUIMANS COUNTY,292
1982,2022-01-01,37145,NC,NORTH CAROLINA,PERSON COUNTY,1910
1983,2022-01-01,37147,NC,NORTH CAROLINA,PITT COUNTY,6619
1984,2022-01-01,37149,NC,NORTH CAROLINA,POLK COUNTY,343
1985,2022-01-01,37151,NC,NORTH CAROLINA,RANDOLPH COUNTY,5933
1986,2022-01-01,37153,NC,NORTH CAROLINA,RICHMOND COUNTY,4202
1987,2022-01-01,37155,NC,NORTH CAROLINA,ROBESON COUNTY,9917
1988,2022-01-01,37157,NC,NORTH CAROLINA,ROCKINGHAM COUNTY,5395
1989,2022-01-01,37159,NC,NORTH CAROLINA,ROWAN COUNTY,7016
1990,2022-01-01,37161,NC,NORTH CAROLINA,RUTHERFORD COUNTY,1830
1991,2022-01-01,37163,NC,NORTH CAROLINA,SAMPSON COUNTY,1690
1992,2022-01-01,37165,NC,NORTH CAROLINA,SCOTLAND COUNTY,3460
1993,2022-01-01,37167,NC,NORTH CAROLINA,STANLY COUNTY,2669
1994,2022-01-01,37169,NC,NORTH CAROLINA,STOKES COUNTY,1309
1995,2022-01-01,37171,NC,NORTH CAROLINA,SURRY COUNTY,2773
1996,2022-01-01,37173,NC,NORTH CAROLINA,SWAIN COUNTY,211
1997,2022-01-01,37175,NC,NORTH CAROLINA,TRANSYLVANIA COUNTY,319
1998,2022-01-01,37177,NC,NORTH CAROLINA,TYRRELL COUNTY,44
1999,2022-01-01,37179,NC,NORTH CAROLINA,UNION COUNTY,4081
2000,2022-01-01,37181,NC,NORTH CAROLINA,VANCE COUNTY,4124
2001,2022-01-01,37183,NC,NORTH CAROLINA,WAKE COUNTY,19187
2002,2022-01-01,37185,NC,NORTH CAROLINA,WARREN COUNTY,716
2003,2022-01-01,37187,NC,NORTH CAROLINA,WASHINGTON COUNTY,381
2004,2022-01-01,37189,NC,NORTH CAROLINA,WATAUGA COUNTY,859
2005,2022-01-01,37191,NC,NORTH CAROLINA,WAYNE COUNTY,6945
2006,2022-01-01,37193,NC,NORTH CAROLINA,WILKES COUNTY,3088
2007,2022-01-01,37195,NC,NORTH CAROLINA,WILSON COUNTY,5903
2008,2022-01-01,37197,NC,NORTH CAROLINA,YADKIN COUNTY,1068
2009,2022-01-01,37199,NC,NORTH CAROLINA,YANCEY COUNTY,344
2010,2022-01-01,37,NC,NORTH CAROLINA,**NOT AVAILABLE**,340
2011,2022-01-01,38001,ND,NORTH DAKOTA,ADAMS COUNTY,6
2012,2022-01-01,38003,ND,NORTH DAKOTA,BARNES COUNTY,32
2013,2022-01-01,38005,ND,NORTH DAKOTA,BENSON COUNTY,295
2014,2022-01-01,38009,ND,NORTH DAKOTA,BOTTINEAU COUNTY,31
2015,2022-01-01,38013,ND,NORTH DAKOTA,BURKE COUNTY,9
2016,2022-01-01,38015,ND,NORTH DAKOTA,BURLEIGH COUNTY,375
2017,2022-01-01,38017,ND,NORTH DAKOTA,CASS COUNTY,902
2018,2022-01-01,38019,ND,NORTH DAKOTA,CAVALIER COUNTY,10
2019,2022-01-01,38021,ND,NORTH DAKOTA,DICKEY COUNTY,3
2020,2022-01-01,38023,ND,NORTH DAKOTA,DIVIDE COUNTY,9
2021,2022-01-01,38027,ND,NORTH DAKOTA,EDDY COUNTY,17
2022,2022-01-01,38031,ND,NORTH DAKOTA,FOSTER COUNTY,18
2023,2022-01-01,38035,ND,NORTH DAKOTA,GRAND FORKS COUNTY,454
2024,2022-01-01,38037,ND,NORTH DAKOTA,GRANT COUNTY,12
2025,2022-01-01,38049,ND,NORTH DAKOTA,MCHENRY COUNTY,22
2026,2022-01-01,38051,ND,NORTH DAKOTA,MCINTOSH COUNTY,3
2027,2022-01-01,38055,ND,NORTH DAKOTA,MCLEAN COUNTY,29
2028,2022-01-01,38057,ND,NORTH DAKOTA,MERCER COUNTY,35
2029,2022-01-01,38059,ND,NORTH DAKOTA,MORTON COUNTY,181
2030,2022-01-01,38061,ND,NORTH DAKOTA,MOUNTRAIL COUNTY,22
2031,2022-01-01,38063,ND,NORTH DAKOTA,NELSON COUNTY,16
2032,2022-01-01,38065,ND,NORTH DAKOTA,OLIVER COUNTY,4
2033,2022-01-01,38067,ND,NORTH DAKOTA,PEMBINA COUNTY,15
2034,2022-01-01,38069,ND,NORTH DAKOTA,PIERCE COUNTY,16
2035,2022-01-01,38071,ND,NORTH DAKOTA,RAMSEY COUNTY,95
2036,2022-01-01,38073,ND,NORTH DAKOTA,RANSOM COUNTY,8
2037,2022-01-01,38075,ND,NORTH DAKOTA,RENVILLE COUNTY,9
2038,2022-01-01,38077,ND,NORTH DAKOTA,RICHLAND COUNTY,80
2039,2022-01-01,38079,ND,NORTH DAKOTA,ROLETTE COUNTY,842
2040,2022-01-01,38081,ND,NORTH DAKOTA,SARGENT COUNTY,4
2041,2022-01-01,38083,ND,NORTH DAKOTA,SHERIDAN COUNTY,5
2042,2022-01-01,38085,ND,NORTH DAKOTA,SIOUX COUNTY,57
2043,2022-01-01,38089,ND,NORTH DAKOTA,STARK COUNTY,101
2044,2022-01-01,38093,ND,NORTH DAKOTA,STUTSMAN COUNTY,114
2045,2022-01-01,38095,ND,NORTH DAKOTA,TOWNER COUNTY,7
2046,2022-01-01,38097,ND,NORTH DAKOTA,TRAILL COUNTY,26
2047,2022-01-01,38099,ND,NORTH DAKOTA,WALSH COUNTY,39
2048,2022-01-01,38101,ND,NORTH DAKOTA,WARD COUNTY,380
2049,2022-01-01,38103,ND,NORTH DAKOTA,WELLS COUNTY,20
2050,2022-01-01,38105,ND,NORTH DAKOTA,WILLIAMS COUNTY,118
2051,2022-01-01,38,ND,NORTH DAKOTA,**NOT AVAILABLE**,35
2052,2022-01-01,38011,ND,NORTH DAKOTA,BOWMAN COUNTY,11
2053,2022-01-01,38025,ND,NORTH DAKOTA,DUNN COUNTY,3
2054,2022-01-01,38029,ND,NORTH DAKOTA,EMMONS COUNTY,2
2055,2022-01-01,38039,ND,NORTH DAKOTA,GRIGGS COUNTY,3
2056,2022-01-01,38041,ND,NORTH DAKOTA,HETTINGER COUNTY,15
2057,2022-01-01,38047,ND,NORTH DAKOTA,LOGAN COUNTY,8
2058,2022-01-01,38053,ND,NORTH DAKOTA,MCKENZIE COUNTY,17
2059,2022-01-01,38045,ND,NORTH DAKOTA,LAMOURE COUNTY,3
2060,2022-01-01,38091,ND,NORTH DAKOTA,STEELE COUNTY,4
2061,2022-01-01,38007,ND,NORTH DAKOTA,BILLINGS COUNTY,1
2062,2022-01-01,38087,ND,NORTH DAKOTA,SLOPE COUNTY,2
2063,2022-01-01,38043,ND,NORTH DAKOTA,KIDDER COUNTY,3
2064,2022-01-01,69100,MP,NORTHERN MARIANA ISLANDS,ROTA MUNICIPALITY,101
2065,2022-01-01,69110,MP,NORTHERN MARIANA ISLANDS,SAIPAN MUNICIPALITY,2625
2066,2022-01-01,69120,MP,NORTHERN MARIANA ISLANDS,TINIAN MUNICIPALITY,114
2067,2022-01-01,69,MP,NORTHERN MARIANA ISLANDS,**NOT AVAILABLE**,3
2068,2022-01-01,39001,OH,OHIO,ADAMS COUNTY,1545
2069,2022-01-01,39003,OH,OHIO,ALLEN COUNTY,5885
2070,2022-01-01,39005,OH,OHIO,ASHLAND COUNTY,964
2071,2022-01-01,39007,OH,OHIO,ASHTABULA COUNTY,5504
2072,2022-01-01,39009,OH,OHIO,ATHENS COUNTY,2427
2073,2022-01-01,39011,OH,OHIO,AUGLAIZE COUNTY,727
2074,2022-01-01,39013,OH,OHIO,BELMONT COUNTY,1748
2075,2022-01-01,39015,OH,OHIO,BROWN COUNTY,1729
2076,2022-01-01,39017,OH,OHIO,BUTLER COUNTY,15114
2077,2022-01-01,39019,OH,OHIO,CARROLL COUNTY,549
2078,2022-01-01,39021,OH,OHIO,CHAMPAIGN COUNTY,1106
2079,2022-01-01,39023,OH,OHIO,CLARK COUNTY,8774
2080,2022-01-01,39025,OH,OHIO,CLERMONT COUNTY,5229
2081,2022-01-01,39027,OH,OHIO,CLINTON COUNTY,1938
2082,2022-01-01,39029,OH,OHIO,COLUMBIANA COUNTY,3487
2083,2022-01-01,39031,OH,OHIO,COSHOCTON COUNTY,1580
2084,2022-01-01,39033,OH,OHIO,CRAWFORD COUNTY,2342
2085,2022-01-01,39035,OH,OHIO,CUYAHOGA COUNTY,85445
2086,2022-01-01,39037,OH,OHIO,DARKE COUNTY,1449
2087,2022-01-01,39039,OH,OHIO,DEFIANCE COUNTY,1110
2088,2022-01-01,39041,OH,OHIO,DELAWARE COUNTY,1821
2089,2022-01-01,39043,OH,OHIO,ERIE COUNTY,2160
2090,2022-01-01,39045,OH,OHIO,FAIRFIELD COUNTY,4178
2091,2022-01-01,39047,OH,OHIO,FAYETTE COUNTY,1761
2092,2022-01-01,39049,OH,OHIO,FRANKLIN COUNTY,56400
2093,2022-01-01,39051,OH,OHIO,FULTON COUNTY,849
2094,2022-01-01,39053,OH,OHIO,GALLIA COUNTY,1202
2095,2022-01-01,39055,OH,OHIO,GEAUGA COUNTY,814
2096,2022-01-01,39057,OH,OHIO,GREENE COUNTY,5110
2097,2022-01-01,39059,OH,OHIO,GUERNSEY COUNTY,1891
2098,2022-01-01,39061,OH,OHIO,HAMILTON COUNTY,43287
2099,2022-01-01,39063,OH,OHIO,HANCOCK COUNTY,2270
2100,2022-01-01,39065,OH,OHIO,HARDIN COUNTY,1106
2101,2022-01-01,39067,OH,OHIO,HARRISON COUNTY,412
2102,2022-01-01,39069,OH,OHIO,HENRY COUNTY,548
2103,2022-01-01,39071,OH,OHIO,HIGHLAND COUNTY,2256
2104,2022-01-01,39073,OH,OHIO,HOCKING COUNTY,1269
2105,2022-01-01,39075,OH,OHIO,HOLMES COUNTY,304
2106,2022-01-01,39077,OH,OHIO,HURON COUNTY,2216
2107,2022-01-01,39079,OH,OHIO,JACKSON COUNTY,1782
2108,2022-01-01,39081,OH,OHIO,JEFFERSON COUNTY,2339
2109,2022-01-01,39083,OH,OHIO,KNOX COUNTY,1854
2110,2022-01-01,39085,OH,OHIO,LAKE COUNTY,5329
2111,2022-01-01,39087,OH,OHIO,LAWRENCE COUNTY,3142
2112,2022-01-01,39089,OH,OHIO,LICKING COUNTY,6003
2113,2022-01-01,39091,OH,OHIO,LOGAN COUNTY,1470
2114,2022-01-01,39093,OH,OHIO,LORAIN COUNTY,13234
2115,2022-01-01,39095,OH,OHIO,LUCAS COUNTY,19997
2116,2022-01-01,39097,OH,OHIO,MADISON COUNTY,1089
2117,2022-01-01,39099,OH,OHIO,MAHONING COUNTY,13134
2118,2022-01-01,39101,OH,OHIO,MARION COUNTY,3710
2119,2022-01-01,39103,OH,OHIO,MEDINA COUNTY,2221
2120,2022-01-01,39105,OH,OHIO,MEIGS COUNTY,767
2121,2022-01-01,39107,OH,OHIO,MERCER COUNTY,650
2122,2022-01-01,39109,OH,OHIO,MIAMI COUNTY,3335
2123,2022-01-01,39111,OH,OHIO,MONROE COUNTY,229
2124,2022-01-01,39113,OH,OHIO,MONTGOMERY COUNTY,32189
2125,2022-01-01,39115,OH,OHIO,MORGAN COUNTY,488
2126,2022-01-01,39117,OH,OHIO,MORROW COUNTY,822
2127,2022-01-01,39119,OH,OHIO,MUSKINGUM COUNTY,5358
2128,2022-01-01,39121,OH,OHIO,NOBLE COUNTY,293
2129,2022-01-01,39123,OH,OHIO,OTTAWA COUNTY,811
2130,2022-01-01,39125,OH,OHIO,PAULDING COUNTY,415
2131,2022-01-01,39127,OH,OHIO,PERRY COUNTY,1475
2132,2022-01-01,39129,OH,OHIO,PICKAWAY COUNTY,1878
2133,2022-01-01,39131,OH,OHIO,PIKE COUNTY,1802
2134,2022-01-01,39133,OH,OHIO,PORTAGE COUNTY,4457
2135,2022-01-01,39135,OH,OHIO,PREBLE COUNTY,1207
2136,2022-01-01,39137,OH,OHIO,PUTNAM COUNTY,320
2137,2022-01-01,39139,OH,OHIO,RICHLAND COUNTY,7271
2138,2022-01-01,39141,OH,OHIO,ROSS COUNTY,4256
2139,2022-01-01,39143,OH,OHIO,SANDUSKY COUNTY,2160
2140,2022-01-01,39145,OH,OHIO,SCIOTO COUNTY,5648
2141,2022-01-01,39147,OH,OHIO,SENECA COUNTY,2117
2142,2022-01-01,39149,OH,OHIO,SHELBY COUNTY,1503
2143,2022-01-01,39151,OH,OHIO,STARK COUNTY,15832
2144,2022-01-01,39153,OH,OHIO,SUMMIT COUNTY,29161
2145,2022-01-01,39155,OH,OHIO,TRUMBULL COUNTY,11484
2146,2022-01-01,39157,OH,OHIO,TUSCARAWAS COUNTY,3029
2147,2022-01-01,39159,OH,OHIO,UNION COUNTY,783
2148,2022-01-01,39161,OH,OHIO,VAN WERT COUNTY,826
2149,2022-01-01,39163,OH,OHIO,VINTON COUNTY,510
2150,2022-01-01,39165,OH,OHIO,WARREN COUNTY,3460
2151,2022-01-01,39167,OH,OHIO,WASHINGTON COUNTY,1405
2152,2022-01-01,39169,OH,OHIO,WAYNE COUNTY,2217
2153,2022-01-01,39171,OH,OHIO,WILLIAMS COUNTY,949
2154,2022-01-01,39173,OH,OHIO,WOOD COUNTY,3112
2155,2022-01-01,39175,OH,OHIO,WYANDOT COUNTY,525
2156,2022-01-01,39,OH,OHIO,**NOT AVAILABLE**,291
2157,2022-01-01,40001,OK,OKLAHOMA,ADAIR COUNTY,1349
2158,2022-01-01,40003,OK,OKLAHOMA,ALFALFA COUNTY,49
2159,2022-01-01,40005,OK,OKLAHOMA,ATOKA COUNTY,483
2160,2022-01-01,40007,OK,OKLAHOMA,BEAVER COUNTY,21
2161,2022-01-01,40009,OK,OKLAHOMA,BECKHAM COUNTY,818
2162,2022-01-01,40011,OK,OKLAHOMA,BLAINE COUNTY,155
2163,2022-01-01,40013,OK,OKLAHOMA,BRYAN COUNTY,1596
2164,2022-01-01,40015,OK,OKLAHOMA,CADDO COUNTY,1227
2165,2022-01-01,40017,OK,OKLAHOMA,CANADIAN COUNTY,2118
2166,2022-01-01,40019,OK,OKLAHOMA,CARTER COUNTY,1907
2167,2022-01-01,40021,OK,OKLAHOMA,CHEROKEE COUNTY,2585
2168,2022-01-01,40023,OK,OKLAHOMA,CHOCTAW COUNTY,763
2169,2022-01-01,40027,OK,OKLAHOMA,CLEVELAND COUNTY,4812
2170,2022-01-01,40029,OK,OKLAHOMA,COAL COUNTY,201
2171,2022-01-01,40031,OK,OKLAHOMA,COMANCHE COUNTY,5128
2172,2022-01-01,40033,OK,OKLAHOMA,COTTON COUNTY,150
2173,2022-01-01,40035,OK,OKLAHOMA,CRAIG COUNTY,462
2174,2022-01-01,40037,OK,OKLAHOMA,CREEK COUNTY,3112
2175,2022-01-01,40039,OK,OKLAHOMA,CUSTER COUNTY,871
2176,2022-01-01,40041,OK,OKLAHOMA,DELAWARE COUNTY,1140
2177,2022-01-01,40043,OK,OKLAHOMA,DEWEY COUNTY,38
2178,2022-01-01,40045,OK,OKLAHOMA,ELLIS COUNTY,34
2179,2022-01-01,40047,OK,OKLAHOMA,GARFIELD COUNTY,2060
2180,2022-01-01,40049,OK,OKLAHOMA,GARVIN COUNTY,843
2181,2022-01-01,40051,OK,OKLAHOMA,GRADY COUNTY,1618
2182,2022-01-01,40053,OK,OKLAHOMA,GRANT COUNTY,28
2183,2022-01-01,40055,OK,OKLAHOMA,GREER COUNTY,248
2184,2022-01-01,40057,OK,OKLAHOMA,HARMON COUNTY,129
2185,2022-01-01,40059,OK,OKLAHOMA,HARPER COUNTY,22
2186,2022-01-01,40061,OK,OKLAHOMA,HASKELL COUNTY,306
2187,2022-01-01,40063,OK,OKLAHOMA,HUGHES COUNTY,715
2188,2022-01-01,40065,OK,OKLAHOMA,JACKSON COUNTY,1082
2189,2022-01-01,40067,OK,OKLAHOMA,JEFFERSON COUNTY,158
2190,2022-01-01,40069,OK,OKLAHOMA,JOHNSTON COUNTY,308
2191,2022-01-01,40071,OK,OKLAHOMA,KAY COUNTY,2021
2192,2022-01-01,40073,OK,OKLAHOMA,KINGFISHER COUNTY,138
2193,2022-01-01,40075,OK,OKLAHOMA,KIOWA COUNTY,435
2194,2022-01-01,40077,OK,OKLAHOMA,LATIMER COUNTY,259
2195,2022-01-01,40079,OK,OKLAHOMA,LE FLORE COUNTY,2295
2196,2022-01-01,40081,OK,OKLAHOMA,LINCOLN COUNTY,948
2197,2022-01-01,40083,OK,OKLAHOMA,LOGAN COUNTY,668
2198,2022-01-01,40085,OK,OKLAHOMA,LOVE COUNTY,231
2199,2022-01-01,40087,OK,OKLAHOMA,MCCLAIN COUNTY,628
2200,2022-01-01,40089,OK,OKLAHOMA,MCCURTAIN COUNTY,922
2201,2022-01-01,40091,OK,OKLAHOMA,MCINTOSH COUNTY,822
2202,2022-01-01,40093,OK,OKLAHOMA,MAJOR COUNTY,48
2203,2022-01-01,40095,OK,OKLAHOMA,MARSHALL COUNTY,388
2204,2022-01-01,40097,OK,OKLAHOMA,MAYES COUNTY,2022
2205,2022-01-01,40099,OK,OKLAHOMA,MURRAY COUNTY,302
2206,2022-01-01,40101,OK,OKLAHOMA,MUSKOGEE COUNTY,3959
2207,2022-01-01,40103,OK,OKLAHOMA,NOBLE COUNTY,236
2208,2022-01-01,40105,OK,OKLAHOMA,NOWATA COUNTY,238
2209,2022-01-01,40107,OK,OKLAHOMA,OKFUSKEE COUNTY,535
2210,2022-01-01,40109,OK,OKLAHOMA,OKLAHOMA COUNTY,25298
2211,2022-01-01,40111,OK,OKLAHOMA,OKMULGEE COUNTY,2044
2212,2022-01-01,40113,OK,OKLAHOMA,OSAGE COUNTY,1596
2213,2022-01-01,40115,OK,OKLAHOMA,OTTAWA COUNTY,1459
2214,2022-01-01,40117,OK,OKLAHOMA,PAWNEE COUNTY,414
2215,2022-01-01,40119,OK,OKLAHOMA,PAYNE COUNTY,1564
2216,2022-01-01,40121,OK,OKLAHOMA,PITTSBURG COUNTY,2689
2217,2022-01-01,40123,OK,OKLAHOMA,PONTOTOC COUNTY,2065
2218,2022-01-01,40125,OK,OKLAHOMA,POTTAWATOMIE COUNTY,3647
2219,2022-01-01,40127,OK,OKLAHOMA,PUSHMATAHA COUNTY,271
2220,2022-01-01,40129,OK,OKLAHOMA,ROGER MILLS COUNTY,20
2221,2022-01-01,40131,OK,OKLAHOMA,ROGERS COUNTY,2111
2222,2022-01-01,40133,OK,OKLAHOMA,SEMINOLE COUNTY,1707
2223,2022-01-01,40135,OK,OKLAHOMA,SEQUOYAH COUNTY,2318
2224,2022-01-01,40137,OK,OKLAHOMA,STEPHENS COUNTY,1806
2225,2022-01-01,40139,OK,OKLAHOMA,TEXAS COUNTY,85
2226,2022-01-01,40141,OK,OKLAHOMA,TILLMAN COUNTY,177
2227,2022-01-01,40143,OK,OKLAHOMA,TULSA COUNTY,32074
2228,2022-01-01,40145,OK,OKLAHOMA,WAGONER COUNTY,2506
2229,2022-01-01,40147,OK,OKLAHOMA,WASHINGTON COUNTY,2086
2230,2022-01-01,40149,OK,OKLAHOMA,WASHITA COUNTY,281
2231,2022-01-01,40151,OK,OKLAHOMA,WOODS COUNTY,59
2232,2022-01-01,40153,OK,OKLAHOMA,WOODWARD COUNTY,276
2233,2022-01-01,40,OK,OKLAHOMA,**NOT AVAILABLE**,298
2234,2022-01-01,40025,OK,OKLAHOMA,CIMARRON COUNTY,15
2235,2022-01-01,41001,OR,OREGON,BAKER COUNTY,468
2236,2022-01-01,41003,OR,OREGON,BENTON COUNTY,1274
2237,2022-01-01,41005,OR,OREGON,CLACKAMAS COUNTY,4752
2238,2022-01-01,41007,OR,OREGON,CLATSOP COUNTY,937
2239,2022-01-01,41009,OR,OREGON,COLUMBIA COUNTY,836
2240,2022-01-01,41011,OR,OREGON,COOS COUNTY,2259
2241,2022-01-01,41013,OR,OREGON,CROOK COUNTY,289
2242,2022-01-01,41015,OR,OREGON,CURRY COUNTY,694
2243,2022-01-01,41017,OR,OREGON,DESCHUTES COUNTY,1267
2244,2022-01-01,41019,OR,OREGON,DOUGLAS COUNTY,3965
2245,2022-01-01,41021,OR,OREGON,GILLIAM COUNTY,26
2246,2022-01-01,41023,OR,OREGON,GRANT COUNTY,37
2247,2022-01-01,41025,OR,OREGON,HARNEY COUNTY,92
2248,2022-01-01,41027,OR,OREGON,HOOD RIVER COUNTY,244
